Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.011448,6.39438,[17  8] ; [16 28],[11.95652174 13.04347826] ; [21.04347826 22.95652174],0
r4,1,0.487626,0.481761,[20  5] ; [38  6],[21.01449275  3.98550725] ; [36.98550725  7.01449275],0
s6,1,0.504194,0.446097,[21  4] ; [34 10],[19.92753623  5.07246377] ; [35.07246377  8.92753623],0
v2,1,0.508813,0.436508,[14 11] ; [21 23],[12.68115942 12.31884058] ; [22.31884058 21.68115942],0
a6,1,0.508813,0.436508,[14 11] ; [21 23],[12.68115942 12.31884058] ; [22.31884058 21.68115942],0
p3,1,0.510584,0.43287,[10 14] ; [22 22],[11.29411765 12.70588235] ; [20.70588235 23.29411765],0
n2,1,0.512091,0.429792,[5 4] ; [9 4],[5.72727273 3.27272727] ; [8.27272727 4.72727273],0
a5,1,0.601777,0.272324,[18  7] ; [29 15],[17.02898551  7.97101449] ; [29.97101449 14.02898551],0
b4,1,0.620124,0.245693,[19  6] ; [31 13],[18.11594203  6.88405797] ; [31.88405797 12.11594203],0
a7,1,0.677392,0.173076,[17  8] ; [32 12],[17.75362319  7.24637681] ; [31.24637681 12.75362319],0
s1,1,0.855574,0.033128,[ 2 23] ; [ 3 41],[ 1.8115942 23.1884058] ; [ 3.1884058 40.8115942],0
a1,1,0.87715,0.023896,[ 2 23] ; [ 4 40],[ 2.17391304 22.82608696] ; [ 3.82608696 40.17391304],0
v1,1,0.896557,0.016903,[11 13] ; [19 24],[10.74626866 13.25373134] ; [19.25373134 23.74626866],0
v4,1,0.89726,0.016673,[23  2] ; [39  3],[23.13432836  1.86567164] ; [38.86567164  3.13432836],0
p1,1,0.915937,0.011141,[ 3 21] ; [ 5 38],[ 2.86567164 21.13432836] ; [ 5.13432836 37.86567164],0
n4,1,0.926173,0.008586,[ 6 19] ; [11 33],[ 6.15942029 18.84057971] ; [10.84057971 33.15942029],0
n1,1,0.936898,0.006268,[4 5] ; [6 7],[4.09090909 4.90909091] ; [5.90909091 7.09090909],0
s2,1,0.975903,0.000912,[16  9] ; [28 16],[15.94202899  9.05797101] ; [28.05797101 15.94202899],0
p4,1,1.0,0.0,[12 12] ; [22 22],[12. 12.] ; [22. 22.],0
n3,1,1.0,0.0,[6 3] ; [8 4],[6. 3.] ; [8. 4.],0
