Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,88.771632,[ 54 214] ; [229 174],[113.03129657 154.96870343] ; [169.96870343 233.03129657],1
a2,1,0.315293,1.008373,[ 67 209] ; [115 300],[ 72.69464544 203.30535456] ; [109.30535456 305.69464544],0
s3,1,0.321147,0.98427,[164 111] ; [226 179],[157.72058824 117.27941176] ; [232.27941176 172.72058824],0
p4,1,0.356748,0.849307,[163 111] ; [257 151],[168.73900293 105.26099707] ; [251.26099707 156.73900293],0
r4,1,0.369407,0.805659,[271   5] ; [403  12],[269.20984081   6.79015919] ; [404.79015919  10.20984081],0
a8,1,0.385699,0.752459,[ 34 221] ; [ 58 308],[ 37.77777778 217.22222222] ; [ 54.22222222 311.77777778],0
u2,1,0.468714,0.525005,[54 34] ; [55 43],[51.56989247 36.43010753] ; [57.43010753 40.56989247],0
n5,1,0.477833,0.503805,[202  73] ; [311  99],[205.94890511  69.05109489] ; [307.05109489 102.94890511],0
s5,1,0.54079,0.374078,[ 92 174] ; [148 253],[ 95.71214393 170.28785607] ; [144.28785607 256.71214393],0
p1,1,0.55968,0.340259,[ 24 250] ; [ 31 381],[ 21.96793003 252.03206997] ; [ 33.03206997 378.96793003],0
s2,1,0.58349,0.300626,[139 134] ; [217 192],[142.50439883 130.49560117] ; [213.49560117 195.50439883],0
p2,1,0.610929,0.258825,[229  47] ; [347  64],[231.40611354  44.59388646] ; [344.59388646  66.40611354],0
n1,1,0.667375,0.184688,[24 42] ; [23 47],[22.80882353 43.19117647] ; [24.19117647 45.80882353],0
r2,1,0.698429,0.150111,[267   8] ; [402  10],[267.79475983   7.20524017] ; [401.20524017  10.79475983],0
b3,1,0.716656,0.13172,[ 62 107] ; [ 98 157],[ 63.77358491 105.22641509] ; [ 96.22641509 158.77358491],0
b2,1,0.716656,0.13172,[ 62 107] ; [ 98 157],[ 63.77358491 105.22641509] ; [ 96.22641509 158.77358491],0
s6,1,0.740207,0.109945,[188  80] ; [282 127],[186.05612999  81.94387001] ; [283.94387001 125.05612999],0
n4,1,0.742039,0.108343,[217  59] ; [329  84],[218.71698113  57.28301887] ; [327.28301887  85.71698113],0
b5,1,0.747747,0.103434,[165 111] ; [243 172],[162.96382055 113.03617945] ; [245.03617945 169.96382055],0
v4,1,0.805917,0.060367,[266   9] ; [399  15],[265.42089985   9.57910015] ; [399.57910015  14.42089985],0
a4,1,0.887735,0.019929,[129 146] ; [196 217],[129.90552326 145.09447674] ; [195.09447674 217.90552326],0
p5,1,0.920876,0.009867,[ 30 244] ; [ 46 365],[ 30.4 243.6] ; [ 45.6 365.4],0
p6,1,0.994706,4.4e-05,[104 170] ; [154 252],[103.95882353 170.04117647] ; [154.04117647 251.95882353],0
