Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,2e-06,22.974076,[45 59] ; [93 32],[62.67248908 41.32751092] ; [75.32751092 49.67248908],1
a8,1,0.190123,1.716662,[20 79] ; [ 16 102],[16.42396313 82.57603687] ; [19.57603687 98.42396313],0
r2,1,0.192347,1.69955,[99  6] ; [123   3],[100.90909091   4.09090909] ; [121.09090909   4.90909091],0
u1,1,0.204188,1.61216,[16 91] ; [27 99],[19.74678112 87.25321888] ; [ 23.25321888 102.74678112],0
p11,1,0.207312,1.590097,[88 19] ; [111  15],[91.38626609 15.61373391] ; [107.61373391  18.38626609],0
a1,1,0.222317,1.489349,[  5 102] ; [ 11 115],[ 7.34763948 99.65236052] ; [  8.65236052 117.34763948],0
b2,1,0.241706,1.370614,[21 39] ; [35 43],[24.34782609 35.65217391] ; [31.65217391 46.34782609],0
b3,1,0.241706,1.370614,[21 39] ; [35 43],[24.34782609 35.65217391] ; [31.65217391 46.34782609],0
p1,1,0.245837,1.346807,[11 96] ; [ 19 104],[13.95652174 93.04347826] ; [ 16.04347826 106.95652174],0
a3,1,0.247389,1.337991,[75 32] ; [96 29],[78.86637931 28.13362069] ; [92.13362069 32.86637931],0
s4,1,0.280701,1.163691,[20 85] ; [31 93],[23.38427948 81.61572052] ; [27.61572052 96.38427948],0
v4,1,0.30548,1.050117,[102   4] ; [122   2],[103.23478261   2.76521739] ; [120.76521739   3.23478261],0
b1,1,0.313066,1.017695,[46 61] ; [46 80],[42.24892704 64.75107296] ; [49.75107296 76.24892704],0
u4,1,0.338332,0.91674,[  5 102] ; [  3 123],[  3.67381974 103.32618026] ; [  4.32618026 121.67381974],0
b4,1,0.346962,0.884537,[58 49] ; [76 50],[61.53648069 45.46351931] ; [72.46351931 53.53648069],0
d5,1,0.373643,0.791512,[83 24] ; [102  22],[85.69264069 21.30735931] ; [99.30735931 24.69264069],0
p4,1,0.414736,0.665182,[79 28] ; [98 27],[81.63362069 25.36637931] ; [95.36637931 29.63362069],0
d4,1,0.425846,0.634126,[96 11] ; [107  17],[94.03030303 12.96969697] ; [108.96969697  15.03030303],0
n3,1,0.463813,0.536677,[8 7] ; [15  8],[9.07894737 5.92105263] ; [13.92105263  9.07894737],0
n5,1,0.478368,0.502581,[87 20] ; [106  19],[89.01293103 17.98706897] ; [103.98706897  21.01293103],0
d2,1,0.536568,0.381938,[54 53] ; [58 67],[51.65517241 55.34482759] ; [60.34482759 64.65517241],0
a7,1,0.57544,0.313664,[80 26] ; [91 35],[78.12931034 27.87068966] ; [92.87068966 33.12931034],0
r1,1,0.611454,0.258063,[89 18] ; [107  18],[90.39655172 16.60344828] ; [105.60344828  19.39655172],0
s1,1,0.626628,0.236662,[  3 104] ; [  5 121],[  3.67381974 103.32618026] ; [  4.32618026 121.67381974],0
a6,1,0.70731,0.140979,[69 38] ; [77 47],[67.62770563 39.37229437] ; [78.37229437 45.62770563],0
d1,1,0.726829,0.122044,[69 38] ; [84 42],[70.26180258 36.73819742] ; [82.73819742 43.26180258],0
p2,1,0.753074,0.098966,[98  9] ; [113  12],[97.31465517  9.68534483] ; [113.68534483  11.31465517],0
r3,1,0.801372,0.063289,[102   5] ; [120   5],[102.38793103   4.61206897] ; [119.61206897   5.38793103],0
d3,1,0.811446,0.056911,[79 28] ; [94 31],[79.7887931 27.2112069] ; [93.2112069 31.7887931],0
u3,1,0.869261,0.027092,[19 12] ; [19 11],[19.31147541 11.68852459] ; [18.68852459 11.31147541],0
a2,1,0.915321,0.011306,[24 83] ; [29 97],[24.33905579 82.66094421] ; [28.66094421 97.33905579],0
n4,1,0.931617,0.007363,[87 20] ; [103  23],[87.25321888 19.74678112] ; [102.74678112  23.25321888],0
