Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.020755,5.347222,[25  7] ; [5 7],[21.81818182 10.18181818] ; [8.18181818 3.81818182],0
s8,1,0.344157,0.894886,[19 14] ; [5 7],[17.6 15.4] ; [6.4 5.6],0
n2,1,0.35002,0.873383,[12  2] ; [7 3],[11.08333333  2.91666667] ; [7.91666667 2.08333333],0
a4,1,0.372382,0.795699,[13 20] ; [3 9],[11.73333333 21.26666667] ; [4.26666667 7.73333333],0
r2,1,0.435484,0.608154,[19  9] ; [6 5],[17.94871795 10.05128205] ; [7.05128205 3.94871795],0
p6,1,0.435959,0.606897,[12 20] ; [3 9],[10.90909091 21.09090909] ; [4.09090909 7.90909091],0
d4,1,0.444779,0.583922,[28  5] ; [9 3],[27.13333333  5.86666667] ; [9.86666667 2.13333333],0
p1,1,0.445249,0.582717,[ 1 32] ; [ 1 11],[ 1.46666667 31.53333333] ; [ 0.53333333 11.46666667],0
a1,1,0.445249,0.582717,[ 1 32] ; [ 1 11],[ 1.46666667 31.53333333] ; [ 0.53333333 11.46666667],0
s5,1,0.45881,0.548795,[10 21] ; [2 8],[ 9.07317073 21.92682927] ; [2.92682927 7.07317073],0
p5,1,0.551846,0.354021,[ 5 28] ; [ 1 11],[ 4.4 28.6] ; [ 1.6 10.4],0
a7,1,0.558917,0.341583,[17 16] ; [5 7],[16.13333333 16.86666667] ; [5.86666667 6.13333333],0
p4,1,0.558917,0.341583,[17 16] ; [5 7],[16.13333333 16.86666667] ; [5.86666667 6.13333333],0
b5,1,0.651077,0.204545,[19 14] ; [6 6],[18.33333333 14.66666667] ; [6.66666667 5.33333333],0
b2,1,0.678863,0.171409,[10 19] ; [3 4],[10.47222222 18.52777778] ; [2.52777778 4.47222222],0
b3,1,0.678863,0.171409,[10 19] ; [3 4],[10.47222222 18.52777778] ; [2.52777778 4.47222222],0
d1,1,0.685167,0.164367,[16 17] ; [5 7],[15.4 17.6] ; [5.6 6.4],0
a2,1,0.691615,0.157343,[ 4 29] ; [ 2 10],[ 4.4 28.6] ; [ 1.6 10.4],0
a3,1,0.691615,0.157343,[24  9] ; [8 4],[23.46666667  9.53333333] ; [8.53333333 3.46666667],0
n4,1,0.72853,0.120465,[23 10] ; [9 3],[23.46666667  9.53333333] ; [8.53333333 3.46666667],0
n3,1,0.767896,0.087101,[6 7] ; [4 6],[5.65217391 7.34782609] ; [4.34782609 5.65217391],0
a6,1,0.786944,0.073052,[18 15] ; [6 6],[17.6 15.4] ; [6.4 5.6],0
n6,1,0.80401,0.061584,[21 10] ; [7 4],[20.66666667 10.33333333] ; [7.33333333 3.66666667],0
d2,1,0.821098,0.051136,[15 18] ; [5 7],[14.66666667 18.33333333] ; [5.33333333 6.66666667],0
s4,1,0.846038,0.037704,[10 23] ; [4 8],[10.26666667 22.73333333] ; [3.73333333 8.26666667],0
n1,1,0.888683,0.019592,[6 8] ; [4 6],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
v4,1,0.911632,0.012317,[22  8] ; [9 3],[22.14285714  7.85714286] ; [8.85714286 3.14285714],0
n5,1,0.956645,0.002955,[23  8] ; [9 3],[23.06976744  7.93023256] ; [8.93023256 3.06976744],0
v1,1,0.986442,0.000289,[12 17] ; [5 7],[12.02439024 16.97560976] ; [4.97560976 7.02439024],0
