Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,55.215008,[535  72] ; [82 51],[506.10675676 100.89324324] ; [110.89324324  22.10675676],1
v4,1,0.461181,0.543027,[591  23] ; [130   7],[589.47270306  24.52729694] ; [131.52729694   5.47270306],0
a8,1,0.469166,0.52394,[ 85 479] ; [ 15 105],[ 82.45614035 481.54385965] ; [ 17.54385965 102.45614035],0
s6,1,0.516522,0.420833,[412 191] ; [94 38],[415.12653061 187.87346939] ; [90.87346939 41.12653061],0
d3,1,0.540199,0.375171,[428 187] ; [91 45],[425.01331558 189.98668442] ; [93.98668442 42.01331558],0
d2,1,0.5531,0.351794,[301 313] ; [71 66],[304.13848202 309.86151798] ; [67.86151798 69.13848202],0
s2,1,0.57048,0.32188,[310 298] ; [73 63],[312.98924731 295.01075269] ; [70.01075269 65.98924731],0
r2,1,0.583428,0.300726,[580  29] ; [131   5],[581.20671141  27.79328859] ; [129.79328859   6.20671141],0
a1,1,0.589539,0.291064,[ 29 587] ; [  5 132],[ 27.81407703 588.18592297] ; [  6.18592297 130.81407703],0
s8,1,0.603082,0.270373,[283 330] ; [59 76],[280.27540107 332.72459893] ; [61.72459893 73.27540107],0
a4,1,0.663939,0.188774,[281 332] ; [60 77],[278.71066667 334.28933333] ; [62.28933333 74.71066667],0
s3,1,0.678613,0.171692,[341 264] ; [74 62],[338.83265857 266.16734143] ; [76.16734143 59.83265857],0
a7,1,0.727778,0.121161,[447 167] ; [101  35],[448.62933333 165.37066667] ; [99.37066667 36.62933333],0
u4,1,0.743555,0.107026,[ 15 601] ; [  4 133],[ 15.54316069 600.45683931] ; [  3.45683931 133.54316069],0
u1,1,0.812912,0.056013,[116 500] ; [ 27 110],[116.98273572 499.01726428] ; [ 26.01726428 110.98273572],0
s5,1,0.824506,0.049174,[206 385] ; [47 84],[207.09556787 383.90443213] ; [45.90443213 85.09556787],0
p1,1,0.898878,0.016149,[ 51 559] ; [ 11 126],[ 50.6291834 559.3708166] ; [ 11.3708166 125.6291834],0
d5,1,0.93158,0.007371,[500 115] ; [111  25],[500.35286285 114.64713715] ; [110.64713715  25.35286285],0
a2,1,0.948231,0.004216,[150 466] ; [ 33 104],[149.70517928 466.29482072] ; [ 33.29482072 103.70517928],0
s7,1,0.966914,0.001721,[300 293] ; [64 62],[300.21140473 292.78859527] ; [63.78859527 62.21140473],0
n2,1,0.991605,0.000111,[84 29] ; [32 11],[84.02564103 28.97435897] ; [31.97435897 11.02564103],0
