Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,3.6e-05,17.091671,[15 28] ; [36 10],[24.64044944 18.35955056] ; [26.35955056 19.64044944],1
a2,1,0.623205,0.241389,[ 6 38] ; [ 8 38],[ 6.84444444 37.15555556] ; [ 7.15555556 38.84444444],0
n4,1,0.63601,0.223999,[25 18] ; [29 17],[26.08988764 16.91011236] ; [27.91011236 18.08988764],0
s3,1,0.649894,0.206034,[26 18] ; [25 21],[24.93333333 19.06666667] ; [26.06666667 19.93333333],0
p9,1,0.661488,0.191721,[18 26] ; [16 28],[17. 27.] ; [17. 27.],0
a4,1,0.710631,0.137647,[15 29] ; [14 32],[14.17777778 29.82222222] ; [14.82222222 31.17777778],0
n1,1,0.806824,0.059792,[ 6 11] ; [4 6],[ 6.2962963 10.7037037] ; [3.7037037 6.2962963],0
u1,1,0.807841,0.059152,[ 5 39] ; [ 6 40],[ 5.37777778 38.62222222] ; [ 5.62222222 40.37777778],0
b1,1,0.829292,0.046488,[23 21] ; [23 23],[22.48888889 21.51111111] ; [23.51111111 22.48888889],0
b4,1,0.856946,0.032495,[25 19] ; [27 19],[25.42222222 18.57777778] ; [26.57777778 19.42222222],0
d2,1,0.87746,0.023774,[18 25] ; [20 26],[18.35955056 24.64044944] ; [19.64044944 26.35955056],0
s5,1,0.907927,0.013376,[10 33] ; [10 35],[ 9.77272727 33.22727273] ; [10.22727273 34.77272727],0
a3,1,0.912693,0.012021,[22 21] ; [23 23],[21.74157303 21.25842697] ; [23.25842697 22.74157303],0
v4,1,0.920349,0.009999,[39  4] ; [42  4],[39.13483146  3.86516854] ; [41.86516854  4.13483146],0
r4,1,0.92189,0.009614,[36  8] ; [38  8],[36.17777778  7.82222222] ; [37.82222222  8.17777778],0
a8,1,0.927117,0.008367,[ 6 34] ; [ 6 36],[ 5.85365854 34.14634146] ; [ 6.14634146 35.85365854],0
n5,1,0.946383,0.004523,[24 19] ; [26 20],[24.15730337 18.84269663] ; [25.84269663 20.15730337],0
a1,1,0.963727,0.002068,[ 2 42] ; [ 2 44],[ 1.95555556 42.04444444] ; [ 2.04444444 43.95555556],0
s4,1,0.96662,0.001751,[ 6 38] ; [ 6 39],[ 5.93258427 38.06741573] ; [ 6.06741573 38.93258427],0
p12,1,0.97464,0.001011,[ 1 43] ; [ 1 45],[ 0.97777778 43.02222222] ; [ 1.02222222 44.97777778],0
s1,1,0.981653,0.000529,[ 2 42] ; [ 2 43],[ 1.97752809 42.02247191] ; [ 2.02247191 42.97752809],0
