Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.029945,4.712441,[44 16] ; [55  7],[48.68852459 11.31147541] ; [50.31147541 11.68852459],0
p7,1,0.637498,0.22203,[34 25] ; [32 28],[32.72268908 26.27731092] ; [33.27731092 26.72268908],0
s1,1,0.747518,0.103628,[ 3 56] ; [ 4 58],[ 3.41322314 55.58677686] ; [ 3.58677686 58.41322314],0
n4,1,0.748564,0.102742,[39 21] ; [42 20],[39.83606557 20.16393443] ; [41.16393443 20.83606557],0
r1,1,0.753017,0.099014,[46 14] ; [49 13],[46.72131148 13.27868852] ; [48.27868852 13.72131148],0
n3,1,0.845078,0.038182,[16  6] ; [14  6],[15.71428571  6.28571429] ; [14.28571429  5.71428571],0
n5,1,0.854696,0.033537,[39 20] ; [40 22],[38.52066116 20.47933884] ; [40.47933884 21.52066116],0
a8,1,0.878896,0.023216,[ 5 52] ; [ 5 47],[ 5.2293578 51.7706422] ; [ 4.7706422 47.2293578],0
a5,1,0.949886,0.00395,[40 20] ; [41 21],[39.83606557 20.16393443] ; [41.16393443 20.83606557],0
b4,1,0.980887,0.000574,[34 26] ; [35 27],[33.93442623 26.06557377] ; [35.06557377 26.93442623],0
a4,1,0.985719,0.00032,[27 33] ; [28 34],[27.04918033 32.95081967] ; [27.95081967 34.04918033],0
