Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000681,11.540061,[28  3] ; [33 27],[20.78021978 10.21978022] ; [40.21978022 19.78021978],1
u1,1,0.379218,0.773237,[ 5 26] ; [ 6 55],[ 3.70652174 27.29347826] ; [ 7.29347826 53.70652174],0
r1,1,0.382999,0.761054,[20 11] ; [33 27],[18.05494505 12.94505495] ; [34.94505495 25.05494505],0
s5,1,0.410728,0.676692,[ 6 24] ; [ 8 52],[ 4.66666667 25.33333333] ; [ 9.33333333 50.66666667],0
n2,1,0.434089,0.611858,[7 4] ; [16 16],[5.88372093 5.11627907] ; [17.11627907 14.88372093],0
s6,1,0.443544,0.587097,[15 16] ; [24 36],[13.28571429 17.71428571] ; [25.71428571 34.28571429],0
s1,1,0.476957,0.505814,[ 3 28] ; [ 9 51],[ 4.08791209 26.91208791] ; [ 7.91208791 52.08791209],0
u2,1,0.477069,0.505556,[8 7] ; [10 14],[6.92307692 8.07692308] ; [11.07692308 12.92307692],0
d2,1,0.505743,0.442865,[17 14] ; [28 31],[15.5 15.5] ; [29.5 29.5],0
a8,1,0.525341,0.403396,[ 2 29] ; [ 6 51],[ 2.81818182 28.18181818] ; [ 5.18181818 51.81818182],0
s4,1,0.528628,0.397027,[ 3 27] ; [ 9 52],[ 3.95604396 26.04395604] ; [ 8.04395604 52.95604396],0
a2,1,0.52899,0.396331,[ 4 27] ; [11 50],[ 5.05434783 25.94565217] ; [ 9.94565217 51.05434783],0
n5,1,0.540437,0.37473,[16 15] ; [35 25],[17.37362637 13.62637363] ; [33.62637363 26.37362637],0
a4,1,0.624811,0.239163,[12 19] ; [26 33],[13.08888889 17.91111111] ; [24.91111111 34.08888889],0
v2,1,0.669492,0.182197,[10 19] ; [18 42],[ 9.12359551 19.87640449] ; [18.87640449 41.12359551],0
s7,1,0.674231,0.176692,[ 8 23] ; [12 43],[ 7.20930233 23.79069767] ; [12.79069767 42.20930233],0
v3,1,0.719026,0.129427,[10 21] ; [16 40],[ 9.26436782 21.73563218] ; [16.73563218 39.26436782],0
p6,1,0.741755,0.10859,[ 5 26] ; [ 8 51],[ 4.47777778 26.52222222] ; [ 8.52222222 50.47777778],0
p4,1,0.761497,0.092122,[ 8 23] ; [14 47],[ 7.41304348 23.58695652] ; [14.58695652 46.41304348],0
a6,1,0.766804,0.087946,[16 15] ; [29 31],[15.32967033 15.67032967] ; [29.67032967 30.32967033],0
s2,1,0.833522,0.044178,[ 8 23] ; [17 44],[ 8.42391304 22.57608696] ; [16.57608696 44.42391304],0
p7,1,0.862308,0.03008,[ 7 23] ; [15 45],[ 7.33333333 22.66666667] ; [14.66666667 45.33333333],0
p3,1,0.920514,0.009957,[ 7 24] ; [13 47],[ 6.81318681 24.18681319] ; [13.18681319 46.81318681],0
n1,1,0.92177,0.009644,[5 6] ; [14 18],[4.86046512 6.13953488] ; [14.13953488 17.86046512],0
