Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000653,11.618575,[ 8 45] ; [19 21],[15.38709677 37.61290323] ; [11.61290323 28.38709677],1
p7,1,0.454632,0.559079,[39 13] ; [35  8],[40.50526316 11.49473684] ; [33.49473684  9.50526316],0
p5,1,0.480161,0.498497,[ 6 47] ; [ 7 36],[ 7.17708333 45.82291667] ; [ 5.82291667 37.17708333],0
v4,1,0.482434,0.493357,[51  2] ; [40  3],[50.23958333  2.76041667] ; [40.76041667  2.23958333],0
d3,1,0.485075,0.487432,[40 13] ; [35  8],[41.40625 11.59375] ; [33.59375  9.40625],0
a7,1,0.486346,0.4846,[36 17] ; [32 11],[37.54166667 15.45833333] ; [30.45833333 12.54166667],0
p12,1,0.494928,0.465795,[ 3 50] ; [ 4 39],[ 3.86458333 49.13541667] ; [ 3.13541667 39.86458333],0
r2,1,0.511767,0.430453,[49  3] ; [39  4],[48.16842105  3.83157895] ; [39.83157895  3.16842105],0
n3,1,0.518647,0.416583,[11  4] ; [6 1],[11.59090909  3.40909091] ; [5.40909091 1.59090909],0
p10,1,0.520545,0.412813,[43 10] ; [37  6],[44.16666667  8.83333333] ; [35.83333333  7.16666667],0
a5,1,0.531245,0.392009,[39 14] ; [34  9],[40.30208333 12.69791667] ; [32.69791667 10.30208333],0
s7,1,0.540918,0.373841,[34 16] ; [26 16],[32.60869565 17.39130435] ; [27.39130435 14.60869565],0
r3,1,0.544152,0.367899,[48  4] ; [41  2],[48.71578947  3.28421053] ; [40.28421053  2.71578947],0
s1,1,0.559946,0.339798,[ 4 49] ; [ 2 41],[ 3.3125 49.6875] ; [ 2.6875 40.3125],0
p8,1,0.568358,0.325437,[37 16] ; [27 15],[35.70526316 17.29473684] ; [28.29473684 13.70526316],0
n6,1,0.577333,0.310566,[46  7] ; [38  4],[46.86315789  6.13684211] ; [37.13684211  4.86315789],0
n1,1,0.603743,0.269388,[6 9] ; [2 5],[5.45454545 9.54545455] ; [2.54545455 4.45454545],0
d5,1,0.621585,0.243646,[45  8] ; [38  5],[45.82291667  7.17708333] ; [37.17708333  5.82291667],0
n5,1,0.628161,0.234563,[41 12] ; [35  8],[41.95833333 11.04166667] ; [34.04166667  8.95833333],0
n2,1,0.654992,0.199664,[12  3] ; [5 2],[11.59090909  3.40909091] ; [5.40909091 1.59090909],0
s3,1,0.656717,0.197536,[40 13] ; [30 12],[39.05263158 13.94736842] ; [30.94736842 11.05263158],0
s2,1,0.667748,0.184248,[38 14] ; [29 13],[37.06382979 14.93617021] ; [29.93617021 12.06382979],0
a1,1,0.685121,0.164418,[ 2 51] ; [ 1 42],[ 1.65625 51.34375] ; [ 1.34375 41.65625],0
p2,1,0.698113,0.150442,[47  6] ; [37  6],[46.375  6.625] ; [37.625  5.375],0
b1,1,0.702749,0.145628,[23 30] ; [17 26],[22.08333333 30.91666667] ; [17.91666667 25.08333333],0
s6,1,0.703882,0.144465,[44  6] ; [38  4],[44.56521739  5.43478261] ; [37.43478261  4.56521739],0
p11,1,0.722225,0.126371,[39 14] ; [33 10],[39.75 13.25] ; [32.25 10.75],0
b2,1,0.874426,0.024976,[ 8 26] ; [ 5 18],[ 7.75438596 26.24561404] ; [ 5.24561404 17.75438596],0
b3,1,0.874426,0.024976,[ 8 26] ; [ 5 18],[ 7.75438596 26.24561404] ; [ 5.24561404 17.75438596],0
a6,1,0.884611,0.021062,[35 18] ; [29 14],[35.33333333 17.66666667] ; [28.66666667 14.33333333],0
s8,1,0.914407,0.011552,[29 24] ; [24 19],[29.26041667 23.73958333] ; [23.73958333 19.26041667],0
p3,1,0.965864,0.001831,[38 15] ; [31 12],[38.09375 14.90625] ; [30.90625 12.09375],0
