Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000685,11.530069,[37  3] ; [38 23],[29.7029703 10.2970297] ; [45.2970297 15.7029703],1
p8,1,0.605721,0.266453,[ 4 37] ; [ 8 53],[ 4.82352941 36.17647059] ; [ 7.17647059 53.82352941],0
s7,1,0.653241,0.201838,[11 28] ; [13 41],[10.06451613 28.93548387] ; [13.93548387 40.06451613],0
p6,1,0.659561,0.194057,[ 3 38] ; [ 3 55],[ 2.48484848 38.51515152] ; [ 3.51515152 54.48484848],0
s5,1,0.670799,0.180668,[ 8 32] ; [10 50],[ 7.2 32.8] ; [10.8 49.2],0
v2,1,0.681772,0.168138,[15 24] ; [21 40],[14.04 24.96] ; [21.96 39.04],0
a7,1,0.689756,0.159349,[24 16] ; [39 22],[24.95049505 15.04950495] ; [38.04950495 22.95049505],0
u1,1,0.712703,0.135593,[ 5 36] ; [ 9 52],[ 5.62745098 35.37254902] ; [ 8.37254902 52.62745098],0
n1,1,0.719814,0.128671,[4 9] ; [12 21],[4.52173913 8.47826087] ; [11.47826087 21.52173913],0
p3,1,0.763649,0.090416,[ 9 31] ; [12 48],[ 8.4 31.6] ; [12.6 47.4],0
d3,1,0.76976,0.085667,[23 18] ; [36 25],[23.71568627 17.28431373] ; [35.28431373 25.71568627],0
p5,1,0.775184,0.081567,[ 1 40] ; [ 1 60],[ 0.80392157 40.19607843] ; [ 1.19607843 59.80392157],0
p1,1,0.81593,0.054188,[ 4 36] ; [ 7 54],[ 4.35643564 35.64356436] ; [ 6.64356436 54.35643564],0
a3,1,0.870234,0.026687,[26 15] ; [39 21],[26.38613861 14.61386139] ; [38.61386139 21.38613861],0
a4,1,0.913216,0.011877,[18 23] ; [27 33],[18.26732673 22.73267327] ; [26.73267327 33.26732673],0
v3,1,0.952544,0.003542,[12 29] ; [17 40],[12.13265306 28.86734694] ; [16.86734694 40.13265306],0
a5,1,0.97412,0.001052,[25 16] ; [37 24],[24.92156863 16.07843137] ; [37.07843137 23.92156863],0
