Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,25.030929,[14 23] ; [61 11],[25.4587156 11.5412844] ; [49.5412844 22.4587156],1
s1,1,0.709579,0.138698,[ 1 36] ; [ 3 70],[ 1.34545455 35.65454545] ; [ 2.65454545 70.34545455],0
r2,1,0.73203,0.117256,[29  8] ; [56 13],[29.66981132  7.33018868] ; [55.33018868 13.66981132],0
d1,1,0.732244,0.117061,[18 19] ; [33 40],[17.15454545 19.84545455] ; [33.84545455 39.15454545],0
d3,1,0.741329,0.108962,[24 13] ; [45 28],[23.20909091 13.79090909] ; [45.79090909 27.20909091],0
d5,1,0.797249,0.066003,[26 11] ; [53 20],[26.57272727 10.42727273] ; [52.42727273 20.57272727],0
p3,1,0.840068,0.040726,[18 19] ; [37 36],[18.5 18.5] ; [36.5 36.5],0
a2,1,0.840068,0.040726,[ 4 33] ; [ 7 66],[ 3.7 33.3] ; [ 7.3 65.7],0
r3,1,0.840068,0.040726,[33  4] ; [66  7],[33.3  3.7] ; [65.7  7.3],0
s2,1,0.847939,0.036768,[23 14] ; [44 29],[22.53636364 14.46363636] ; [44.46363636 28.53636364],0
a4,1,0.848871,0.036313,[11 26] ; [23 50],[11.43636364 25.56363636] ; [22.56363636 50.43636364],0
u3,1,0.897014,0.016753,[9 9] ; [12 13],[8.79069767 9.20930233] ; [12.20930233 12.79069767],0
d2,1,0.934339,0.006788,[15 22] ; [29 44],[14.8 22.2] ; [29.2 43.8],0
d4,1,0.973933,0.001068,[30  7] ; [59 14],[29.93636364  7.06363636] ; [59.06363636 13.93636364],0
