Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001327,10.304309,[11  1] ; [216 265],[5.52535497 6.47464503] ; [221.47464503 259.52535497],0
n5,1,0.186523,1.744868,[11  1] ; [358 119],[9.05521472 2.94478528] ; [359.94478528 117.05521472],0
b4,1,0.190466,1.714011,[5 7] ; [293 192],[7.19517103 4.80482897] ; [290.80482897 194.19517103],0
n2,1,0.206128,1.598417,[2 2] ; [82 24],[3.05454545 0.94545455] ; [80.94545455 25.05454545],0
s1,1,0.217755,1.519107,[ 1 11] ; [ 12 463],[ 0.32032854 11.67967146] ; [ 12.67967146 462.32032854],0
n4,1,0.230938,1.435078,[11  1] ; [372 111],[9.28484848 2.71515152] ; [373.71515152 109.28484848],0
p7,1,0.231953,1.428846,[5 6] ; [294 172],[6.8951782 4.1048218] ; [292.1048218 173.8951782],0
s6,1,0.244332,1.355426,[10  2] ; [321 155],[8.13934426 3.86065574] ; [322.86065574 153.13934426],0
p4,1,0.264863,1.243158,[9 3] ; [282 196],[7.12653061 4.87346939] ; [283.87346939 194.12653061],0
a3,1,0.281634,1.159189,[10  2] ; [333 151],[8.2983871 3.7016129] ; [334.7016129 149.2983871],0
n3,1,0.291998,1.110384,[2 2] ; [79 28],[2.91891892 1.08108108] ; [78.08108108 28.91891892],0
r1,1,0.306385,1.046196,[11  1] ; [385  98],[9.6 2.4] ; [386.4  96.6],0
v1,1,0.328801,0.953616,[7 3] ; [256 214],[5.47916667 4.52083333] ; [257.52083333 212.47916667],0
a1,1,0.343206,0.898418,[ 1 11] ; [ 16 469],[ 0.41046278 11.58953722] ; [ 16.58953722 468.41046278],0
s5,1,0.348294,0.879663,[2 8] ; [160 308],[3.38912134 6.61087866] ; [158.61087866 309.38912134],0
d5,1,0.356733,0.849362,[11  1] ; [393  91],[9.77419355 2.22580645] ; [394.22580645  89.77419355],0
p1,1,0.360221,0.837122,[ 2 10] ; [ 43 437],[ 1.09756098 10.90243902] ; [ 43.90243902 436.09756098],0
a5,1,0.360545,0.835995,[10  2] ; [345 139],[8.58870968 3.41129032] ; [346.41129032 137.58870968],0
p8,1,0.384658,0.755762,[8 4] ; [256 218],[6.51851852 5.48148148] ; [257.48148148 216.51851852],0
s4,1,0.446621,0.579212,[ 1 11] ; [ 79 398],[ 1.96319018 10.03680982] ; [ 78.03680982 398.96319018],0
v4,1,0.448434,0.574608,[11  1] ; [461  19],[11.51219512  0.48780488] ; [460.48780488  19.51219512],0
v2,1,0.490861,0.474639,[7 3] ; [277 191],[5.94142259 4.05857741] ; [278.05857741 189.94142259],0
a7,1,0.537617,0.379975,[8 4] ; [360 123],[8.92121212 3.07878788] ; [359.07878788 123.92121212],0
v3,1,0.575979,0.31278,[4 4] ; [187 278],[3.23044397 4.76955603] ; [187.76955603 277.23044397],0
a8,1,0.655843,0.198613,[ 1 10] ; [ 60 376],[1.50111857 9.49888143] ; [ 59.49888143 376.50111857],0
d3,1,0.792496,0.069206,[8 4] ; [339 144],[8.41212121 3.58787879] ; [338.58787879 144.41212121],0
n6,1,0.795239,0.067347,[11  1] ; [427  51],[10.72653061  1.27346939] ; [427.27346939  50.72653061],0
a6,1,0.804815,0.061068,[8 4] ; [338 145],[8.38787879 3.61212121] ; [337.61212121 145.38787879],0
u2,1,0.843627,0.03891,[1 1] ; [86 65],[1.1372549 0.8627451] ; [85.8627451 65.1372549],0
b5,1,0.861388,0.030488,[7 5] ; [295 190],[7.2917505 4.7082495] ; [294.7082495 190.2917505],0
u3,1,0.873545,0.025331,[1 1] ; [84 67],[1.11111111 0.88888889] ; [83.88888889 67.11111111],0
p9,1,0.879115,0.023132,[11  1] ; [431  46],[10.84662577  1.15337423] ; [431.15337423  45.84662577],0
